Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-Class.json	652	1	0	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	40	89	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-DT.json	574	2	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	33	78	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-DispenseRequestNeededCategory.json	1291	1	0	0	0	0	0	11	0	7	0	0	0	0	0	0	0	0	0	0	58	64	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-DosageOverride.json	1200	3	0	0	0	0	0	14	0	6	0	0	0	0	0	0	0	0	0	0	50	81	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-DosageOverrideReason.json	1246	1	1	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	48	82	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EN.json	715	2	0	0	0	0	0	20	0	5	0	0	0	0	0	0	0	1	0	0	34	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ExposureCategory.json	1404	2	0	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	71	80	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-II.json	801	1	0	0	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	45	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-INT.json	782	2	0	0	0	0	0	15	0	5	0	0	0	0	0	0	0	0	0	0	45	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-KMEHRMS.json	171613	16	0	0	0	0	0	347	0	347	0	0	1	0	0	0	0	8	0	0	3648	3820	0	1	0	91	0	3
fsh-generated/resources/StructureDefinition-MedicationType.json	1387	1	1	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	68	77	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-PQ.json	876	2	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	45	58	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-REAL.json	839	1	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	37	57	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-RTO.json	686	2	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	35	57	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ST.json	587	2	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	32	55	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-TS.json	706	1	1	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	41	57	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-Untyped.json	702	2	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	34	55	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-medicationdispense.json	7409	2	0	0	0	0	0	123	0	52	0	0	0	0	0	0	0	2	0	0	639	628	0	0	0	23	1	1
fsh-generated/resources/StructureDefinition-be-model-medicationdispense.json	8829	2	0	0	0	0	0	19	0	16	0	0	0	0	0	0	0	1	0	0	169	158	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-be-model-medicationline.json	13228	3	0	0	0	0	0	33	0	46	0	0	0	0	0	0	0	0	0	0	283	159	0	0	0	6	0	0
fsh-generated/resources/ValueSet-be-vs-dispenser-types.json	1085	2	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	17	2347	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medication-exposure-category-vs.json	1060	1	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	13	107	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medication-line-origin-type-vs.json	607	2	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	10	54	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medication-type-vs.json	507	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	11	49	0	0	0	0	0	0
